         #_time (fs)    site                 |m|                 m%x                 m%y                 m%z
      6.37300000E-01       2      1.00000000E+00     -5.24687346E-03      5.14097601E-03      9.99973020E-01
      6.37400000E-01       1      1.00000000E+00      5.32665208E-03     -5.04946200E-03      9.99973064E-01
      6.37400000E-01       2      1.00000000E+00     -5.32665208E-03      5.04946200E-03      9.99973064E-01
      6.37500000E-01       1      1.00000000E+00      5.40484406E-03     -4.95671966E-03      9.99973109E-01
      6.37500000E-01       2      1.00000000E+00     -5.40484406E-03      4.95671966E-03      9.99973109E-01
      6.37600000E-01       1      1.00000000E+00      5.48143065E-03     -4.86277636E-03      9.99973153E-01
      6.37600000E-01       2      1.00000000E+00     -5.48143065E-03      4.86277636E-03      9.99973153E-01
      6.37700000E-01       1      1.00000000E+00      5.55639359E-03     -4.76765975E-03      9.99973198E-01
      6.37700000E-01       2      1.00000000E+00     -5.55639359E-03      4.76765975E-03      9.99973198E-01
      6.37800000E-01       1      1.00000000E+00      5.62971507E-03     -4.67139774E-03      9.99973242E-01
      6.37800000E-01       2      1.00000000E+00     -5.62971507E-03      4.67139774E-03      9.99973242E-01
      6.37900000E-01       1      1.00000000E+00      5.70137778E-03     -4.57401851E-03      9.99973286E-01
      6.37900000E-01       2      1.00000000E+00     -5.70137778E-03      4.57401851E-03      9.99973286E-01
      6.38000000E-01       1      1.00000000E+00      5.77136488E-03     -4.47555050E-03      9.99973330E-01
      6.38000000E-01       2      1.00000000E+00     -5.77136488E-03      4.47555050E-03      9.99973330E-01
      6.38100000E-01       1      1.00000000E+00      5.83966001E-03     -4.37602242E-03      9.99973374E-01
      6.38100000E-01       2      1.00000000E+00     -5.83966001E-03      4.37602242E-03      9.99973374E-01
      6.38200000E-01       1      1.00000000E+00      5.90624732E-03     -4.27546320E-03      9.99973418E-01
      6.38200000E-01       2      1.00000000E+00     -5.90624732E-03      4.27546320E-03      9.99973418E-01
      6.38300000E-01       1      1.00000000E+00      5.97111142E-03     -4.17390200E-03      9.99973462E-01
      6.38300000E-01       2      1.00000000E+00     -5.97111142E-03      4.17390200E-03      9.99973462E-01
      6.38400000E-01       1      1.00000000E+00      6.03423744E-03     -4.07136823E-03      9.99973506E-01
      6.38400000E-01       2      1.00000000E+00     -6.03423744E-03      4.07136823E-03      9.99973506E-01
      6.38500000E-01       1      1.00000000E+00      6.09561101E-03     -3.96789149E-03      9.99973549E-01
      6.38500000E-01       2      1.00000000E+00     -6.09561101E-03      3.96789149E-03      9.99973549E-01
      6.38600000E-01       1      1.00000000E+00      6.15521826E-03     -3.86350160E-03      9.99973593E-01
      6.38600000E-01       2      1.00000000E+00     -6.15521826E-03      3.86350160E-03      9.99973593E-01
      6.38700000E-01       1      1.00000000E+00      6.21304581E-03     -3.75822860E-03      9.99973637E-01
      6.38700000E-01       2      1.00000000E+00     -6.21304581E-03      3.75822860E-03      9.99973637E-01
      6.38800000E-01       1      1.00000000E+00      6.26908080E-03     -3.65210268E-03      9.99973680E-01
      6.38800000E-01       2      1.00000000E+00     -6.26908080E-03      3.65210268E-03      9.99973680E-01
      6.38900000E-01       1      1.00000000E+00      6.32331089E-03     -3.54515425E-03      9.99973723E-01
      6.38900000E-01       2      1.00000000E+00     -6.32331089E-03      3.54515425E-03      9.99973723E-01
      6.39000000E-01       1      1.00000000E+00      6.37572424E-03     -3.43741388E-03      9.99973767E-01
      6.39000000E-01       2      1.00000000E+00     -6.37572424E-03      3.43741388E-03      9.99973767E-01
      6.39100000E-01       1      1.00000000E+00      6.42630954E-03     -3.32891230E-03      9.99973810E-01
      6.39100000E-01       2      1.00000000E+00     -6.42630954E-03      3.32891230E-03      9.99973810E-01
      6.39200000E-01       1      1.00000000E+00      6.47505597E-03     -3.21968042E-03      9.99973853E-01
      6.39200000E-01       2      1.00000000E+00     -6.47505597E-03      3.21968042E-03      9.99973853E-01
      6.39300000E-01       1      1.00000000E+00      6.52195326E-03     -3.10974926E-03      9.99973896E-01
      6.39300000E-01       2      1.00000000E+00     -6.52195326E-03      3.10974926E-03      9.99973896E-01
      6.39400000E-01       1      1.00000000E+00      6.56699164E-03     -2.99915001E-03      9.99973940E-01
      6.39400000E-01       2      1.00000000E+00     -6.56699164E-03      2.99915001E-03      9.99973940E-01
      6.39500000E-01       1      1.00000000E+00      6.61016188E-03     -2.88791400E-03      9.99973983E-01
      6.39500000E-01       2      1.00000000E+00     -6.61016188E-03      2.88791400E-03      9.99973983E-01
      6.39600000E-01       1      1.00000000E+00      6.65145528E-03     -2.77607264E-03      9.99974025E-01
      6.39600000E-01       2      1.00000000E+00     -6.65145528E-03      2.77607264E-03      9.99974025E-01
      6.39700000E-01       1      1.00000000E+00      6.69086364E-03     -2.66365750E-03      9.99974068E-01
      6.39700000E-01       2      1.00000000E+00     -6.69086364E-03      2.66365750E-03      9.99974068E-01
      6.39800000E-01       1      1.00000000E+00      6.72837932E-03     -2.55070022E-03      9.99974111E-01
      6.39800000E-01       2      1.00000000E+00     -6.72837932E-03      2.55070022E-03      9.99974111E-01
      6.39900000E-01       1      1.00000000E+00      6.76399518E-03     -2.43723256E-03      9.99974154E-01
      6.39900000E-01       2      1.00000000E+00     -6.76399518E-03      2.43723256E-03      9.99974154E-01
      6.40000000E-01       1      1.00000000E+00      6.79770463E-03     -2.32328635E-03      9.99974196E-01
      6.40000000E-01       2      1.00000000E+00     -6.79770463E-03      2.32328635E-03      9.99974196E-01
      6.40100000E-01       1      1.00000000E+00      6.82950162E-03     -2.20889350E-03      9.99974239E-01
      6.40100000E-01       2      1.00000000E+00     -6.82950162E-03      2.20889350E-03      9.99974239E-01
      6.40200000E-01       1      1.00000000E+00      6.85938060E-03     -2.09408601E-03      9.99974282E-01
      6.40200000E-01       2      1.00000000E+00     -6.85938060E-03      2.09408601E-03      9.99974282E-01
      6.40300000E-01       1      1.00000000E+00      6.88733659E-03     -1.97889591E-03      9.99974324E-01
      6.40300000E-01       2      1.00000000E+00     -6.88733659E-03      1.97889591E-03      9.99974324E-01
      6.40400000E-01       1      1.00000000E+00      6.91336511E-03     -1.86335531E-03      9.99974366E-01
      6.40400000E-01       2      1.00000000E+00     -6.91336511E-03      1.86335531E-03      9.99974366E-01
      6.40500000E-01       1      1.00000000E+00      6.93746224E-03     -1.74749633E-03      9.99974409E-01
      6.40500000E-01       2      1.00000000E+00     -6.93746224E-03      1.74749633E-03      9.99974409E-01
      6.40600000E-01       1      1.00000000E+00      6.95962458E-03     -1.63135117E-03      9.99974451E-01
      6.40600000E-01       2      1.00000000E+00     -6.95962458E-03      1.63135117E-03      9.99974451E-01
      6.40700000E-01       1      1.00000000E+00      6.97984927E-03     -1.51495200E-03      9.99974493E-01
      6.40700000E-01       2      1.00000000E+00     -6.97984927E-03      1.51495200E-03      9.99974493E-01
      6.40800000E-01       1      1.00000000E+00      6.99813398E-03     -1.39833105E-03      9.99974535E-01
      6.40800000E-01       2      1.00000000E+00     -6.99813398E-03      1.39833105E-03      9.99974535E-01
      6.40900000E-01       1      1.00000000E+00      7.01447692E-03     -1.28152054E-03      9.99974577E-01
      6.40900000E-01       2      1.00000000E+00     -7.01447692E-03      1.28152054E-03      9.99974577E-01
      6.41000000E-01       1      1.00000000E+00      7.02887683E-03     -1.16455269E-03      9.99974619E-01
      6.41000000E-01       2      1.00000000E+00     -7.02887683E-03      1.16455269E-03      9.99974619E-01
      6.41100000E-01       1      1.00000000E+00      7.04133297E-03     -1.04745972E-03      9.99974661E-01
      6.41100000E-01       2      1.00000000E+00     -7.04133297E-03      1.04745972E-03      9.99974661E-01
      6.41200000E-01       1      1.00000000E+00      7.05184516E-03     -9.30273802E-04      9.99974703E-01
      6.41200000E-01       2      1.00000000E+00     -7.05184516E-03      9.30273802E-04      9.99974703E-01
      6.41300000E-01       1      1.00000000E+00      7.06041373E-03     -8.13027112E-04      9.99974744E-01
      6.41300000E-01       2      1.00000000E+00     -7.06041373E-03      8.13027112E-04      9.99974744E-01
      6.41400000E-01       1      1.00000000E+00      7.06703954E-03     -6.95751776E-04      9.99974786E-01
      6.41400000E-01       2      1.00000000E+00     -7.06703954E-03      6.95751776E-04      9.99974786E-01
      6.41500000E-01       1      1.00000000E+00      7.07172399E-03     -5.78479875E-04      9.99974828E-01
      6.41500000E-01       2      1.00000000E+00     -7.07172399E-03      5.78479875E-04      9.99974828E-01
      6.41600000E-01       1      1.00000000E+00      7.07446900E-03     -4.61243437E-04      9.99974869E-01
      6.41600000E-01       2      1.00000000E+00     -7.07446900E-03      4.61243437E-04      9.99974869E-01
      6.41700000E-01       1      1.00000000E+00      7.07527703E-03     -3.44074429E-04      9.99974911E-01
      6.41700000E-01       2      1.00000000E+00     -7.07527703E-03      3.44074429E-04      9.99974911E-01
      6.41800000E-01       1      1.00000000E+00      7.07415105E-03     -2.27004745E-04      9.99974952E-01
      6.41800000E-01       2      1.00000000E+00     -7.07415105E-03      2.27004745E-04      9.99974952E-01
      6.41900000E-01       1      1.00000000E+00      7.07109455E-03     -1.10066200E-04      9.99974993E-01
      6.41900000E-01       2      1.00000000E+00     -7.07109455E-03      1.10066200E-04      9.99974993E-01
      6.42000000E-01       1      1.00000000E+00      7.06611155E-03      6.70948046E-06      9.99975035E-01
      6.42000000E-01       2      1.00000000E+00     -7.06611155E-03     -6.70948046E-06      9.99975035E-01
      6.42100000E-01       1      1.00000000E+00      7.05920660E-03      1.23290665E-04      9.99975076E-01
      6.42100000E-01       2      1.00000000E+00     -7.05920660E-03     -1.23290665E-04      9.99975076E-01
      6.42200000E-01       1      1.00000000E+00      7.05038476E-03      2.39645831E-04      9.99975117E-01
      6.42200000E-01       2      1.00000000E+00     -7.05038476E-03     -2.39645831E-04      9.99975117E-01
      6.42300000E-01       1      1.00000000E+00      7.03965158E-03      3.55743566E-04      9.99975158E-01
      6.42300000E-01       2      1.00000000E+00     -7.03965158E-03     -3.55743566E-04      9.99975158E-01
      6.42400000E-01       1      1.00000000E+00      7.02701317E-03      4.71552583E-04      9.99975199E-01
      6.42400000E-01       2      1.00000000E+00     -7.02701317E-03     -4.71552583E-04      9.99975199E-01
      6.42500000E-01       1      1.00000000E+00      7.01247611E-03      5.87041722E-04      9.99975240E-01
      6.42500000E-01       2      1.00000000E+00     -7.01247611E-03     -5.87041722E-04      9.99975240E-01
      6.42600000E-01       1      1.00000000E+00      6.99604751E-03      7.02179966E-04      9.99975281E-01
      6.42600000E-01       2      1.00000000E+00     -6.99604751E-03     -7.02179966E-04      9.99975281E-01
      6.42700000E-01       1      1.00000000E+00      6.97773497E-03      8.16936442E-04      9.99975322E-01
      6.42700000E-01       2      1.00000000E+00     -6.97773497E-03     -8.16936442E-04      9.99975322E-01
      6.42800000E-01       1      1.00000000E+00      6.95754662E-03      9.31280432E-04      9.99975362E-01
      6.42800000E-01       2      1.00000000E+00     -6.95754662E-03     -9.31280432E-04      9.99975362E-01
      6.42900000E-01       1      1.00000000E+00      6.93549104E-03      1.04518138E-03      9.99975403E-01
      6.42900000E-01       2      1.00000000E+00     -6.93549104E-03     -1.04518138E-03      9.99975403E-01
      6.43000000E-01       1      1.00000000E+00      6.91157736E-03      1.15860891E-03      9.99975444E-01
      6.43000000E-01       2      1.00000000E+00     -6.91157736E-03     -1.15860891E-03      9.99975444E-01
      6.43100000E-01       1      1.00000000E+00      6.88581517E-03      1.27153282E-03      9.99975484E-01
      6.43100000E-01       2      1.00000000E+00     -6.88581517E-03     -1.27153282E-03      9.99975484E-01
      6.43200000E-01       1      1.00000000E+00      6.85821455E-03      1.38392309E-03      9.99975525E-01
      6.43200000E-01       2      1.00000000E+00     -6.85821455E-03     -1.38392309E-03      9.99975525E-01
      6.43300000E-01       1      1.00000000E+00      6.82878608E-03      1.49574989E-03      9.99975565E-01
      6.43300000E-01       2      1.00000000E+00     -6.82878608E-03     -1.49574989E-03      9.99975565E-01
      6.43400000E-01       1      1.00000000E+00      6.79754082E-03      1.60698363E-03      9.99975605E-01
      6.43400000E-01       2      1.00000000E+00     -6.79754082E-03     -1.60698363E-03      9.99975605E-01
      6.43500000E-01       1      1.00000000E+00      6.76449029E-03      1.71759487E-03      9.99975645E-01
      6.43500000E-01       2      1.00000000E+00     -6.76449029E-03     -1.71759487E-03      9.99975645E-01
      6.43600000E-01       1      1.00000000E+00      6.72964649E-03      1.82755445E-03      9.99975686E-01
      6.43600000E-01       2      1.00000000E+00     -6.72964649E-03     -1.82755445E-03      9.99975686E-01
      6.43700000E-01       1      1.00000000E+00      6.69302192E-03      1.93683340E-03      9.99975726E-01
      6.43700000E-01       2      1.00000000E+00     -6.69302192E-03     -1.93683340E-03      9.99975726E-01
      6.43800000E-01       1      1.00000000E+00      6.65462951E-03      2.04540298E-03      9.99975766E-01
      6.43800000E-01       2      1.00000000E+00     -6.65462951E-03     -2.04540298E-03      9.99975766E-01
      6.43900000E-01       1      1.00000000E+00      6.61448265E-03      2.15323472E-03      9.99975806E-01
      6.43900000E-01       2      1.00000000E+00     -6.61448265E-03     -2.15323472E-03      9.99975806E-01
      6.44000000E-01       1      1.00000000E+00      6.57259523E-03      2.26030038E-03      9.99975846E-01
      6.44000000E-01       2      1.00000000E+00     -6.57259523E-03     -2.26030038E-03      9.99975846E-01
      6.44100000E-01       1      1.00000000E+00      6.52898154E-03      2.36657197E-03      9.99975886E-01
      6.44100000E-01       2      1.00000000E+00     -6.52898154E-03     -2.36657197E-03      9.99975886E-01
      6.44200000E-01       1      1.00000000E+00      6.48365635E-03      2.47202177E-03      9.99975925E-01
      6.44200000E-01       2      1.00000000E+00     -6.48365635E-03     -2.47202177E-03      9.99975925E-01
      6.44300000E-01       1      1.00000000E+00      6.43663486E-03      2.57662234E-03      9.99975965E-01
      6.44300000E-01       2      1.00000000E+00     -6.43663486E-03     -2.57662234E-03      9.99975965E-01
      6.44400000E-01       1      1.00000000E+00      6.38793272E-03      2.68034651E-03      9.99976005E-01
      6.44400000E-01       2      1.00000000E+00     -6.38793272E-03     -2.68034651E-03      9.99976005E-01
      6.44500000E-01       1      1.00000000E+00      6.33756600E-03      2.78316737E-03      9.99976044E-01
      6.44500000E-01       2      1.00000000E+00     -6.33756600E-03     -2.78316737E-03      9.99976044E-01
      6.44600000E-01       1      1.00000000E+00      6.28555122E-03      2.88505835E-03      9.99976084E-01
      6.44600000E-01       2      1.00000000E+00     -6.28555122E-03     -2.88505835E-03      9.99976084E-01
      6.44700000E-01       1      1.00000000E+00      6.23190528E-03      2.98599315E-03      9.99976123E-01
      6.44700000E-01       2      1.00000000E+00     -6.23190528E-03     -2.98599315E-03      9.99976123E-01
      6.44800000E-01       1      1.00000000E+00      6.17664555E-03      3.08594576E-03      9.99976163E-01
      6.44800000E-01       2      1.00000000E+00     -6.17664555E-03     -3.08594576E-03      9.99976163E-01
      6.44900000E-01       1      1.00000000E+00      6.11978977E-03      3.18489050E-03      9.99976202E-01
      6.44900000E-01       2      1.00000000E+00     -6.11978977E-03     -3.18489050E-03      9.99976202E-01
      6.45000000E-01       1      1.00000000E+00      6.06135611E-03      3.28280201E-03      9.99976241E-01
      6.45000000E-01       2      1.00000000E+00     -6.06135611E-03     -3.28280201E-03      9.99976241E-01
      6.45100000E-01       1      1.00000000E+00      6.00136314E-03      3.37965526E-03      9.99976281E-01
      6.45100000E-01       2      1.00000000E+00     -6.00136314E-03     -3.37965526E-03      9.99976281E-01
      6.45200000E-01       1      1.00000000E+00      5.93982981E-03      3.47542552E-03      9.99976320E-01
      6.45200000E-01       2      1.00000000E+00     -5.93982981E-03     -3.47542552E-03      9.99976320E-01
      6.45300000E-01       1      1.00000000E+00      5.87677548E-03      3.57008843E-03      9.99976359E-01
      6.45300000E-01       2      1.00000000E+00     -5.87677548E-03     -3.57008843E-03      9.99976359E-01
      6.45400000E-01       1      1.00000000E+00      5.81221988E-03      3.66361995E-03      9.99976398E-01
      6.45400000E-01       2      1.00000000E+00     -5.81221988E-03     -3.66361995E-03      9.99976398E-01
      6.45500000E-01       1      1.00000000E+00      5.74618311E-03      3.75599640E-03      9.99976437E-01
      6.45500000E-01       2      1.00000000E+00     -5.74618311E-03     -3.75599640E-03      9.99976437E-01
      6.45600000E-01       1      1.00000000E+00      5.67868567E-03      3.84719445E-03      9.99976476E-01
      6.45600000E-01       2      1.00000000E+00     -5.67868567E-03     -3.84719445E-03      9.99976476E-01
      6.45700000E-01       1      1.00000000E+00      5.60974840E-03      3.93719114E-03      9.99976514E-01
      6.45700000E-01       2      1.00000000E+00     -5.60974840E-03     -3.93719114E-03      9.99976514E-01
      6.45800000E-01       1      1.00000000E+00      5.53939250E-03      4.02596386E-03      9.99976553E-01
      6.45800000E-01       2      1.00000000E+00     -5.53939250E-03     -4.02596386E-03      9.99976553E-01
      6.45900000E-01       1      1.00000000E+00      5.46763954E-03      4.11349039E-03      9.99976592E-01
      6.45900000E-01       2      1.00000000E+00     -5.46763954E-03     -4.11349039E-03      9.99976592E-01
      6.46000000E-01       1      1.00000000E+00      5.39451142E-03      4.19974886E-03      9.99976630E-01
      6.46000000E-01       2      1.00000000E+00     -5.39451142E-03     -4.19974886E-03      9.99976630E-01
      6.46100000E-01       1      1.00000000E+00      5.32003038E-03      4.28471782E-03      9.99976669E-01
      6.46100000E-01       2      1.00000000E+00     -5.32003038E-03     -4.28471782E-03      9.99976669E-01
      6.46200000E-01       1      1.00000000E+00      5.24421900E-03      4.36837617E-03      9.99976707E-01
      6.46200000E-01       2      1.00000000E+00     -5.24421900E-03     -4.36837617E-03      9.99976707E-01
      6.46300000E-01       1      1.00000000E+00      5.16710018E-03      4.45070324E-03      9.99976746E-01
      6.46300000E-01       2      1.00000000E+00     -5.16710018E-03     -4.45070324E-03      9.99976746E-01
      6.46400000E-01       1      1.00000000E+00      5.08869716E-03      4.53167871E-03      9.99976784E-01
      6.46400000E-01       2      1.00000000E+00     -5.08869716E-03     -4.53167871E-03      9.99976784E-01
      6.46500000E-01       1      1.00000000E+00      5.00903345E-03      4.61128272E-03      9.99976823E-01
      6.46500000E-01       2      1.00000000E+00     -5.00903345E-03     -4.61128272E-03      9.99976823E-01
      6.46600000E-01       1      1.00000000E+00      4.92813291E-03      4.68949576E-03      9.99976861E-01
      6.46600000E-01       2      1.00000000E+00     -4.92813291E-03     -4.68949576E-03      9.99976861E-01
      6.46700000E-01       1      1.00000000E+00      4.84601967E-03      4.76629879E-03      9.99976899E-01
      6.46700000E-01       2      1.00000000E+00     -4.84601967E-03     -4.76629879E-03      9.99976899E-01
      6.46800000E-01       1      1.00000000E+00      4.76271817E-03      4.84167313E-03      9.99976937E-01
      6.46800000E-01       2      1.00000000E+00     -4.76271817E-03     -4.84167313E-03      9.99976937E-01
      6.46900000E-01       1      1.00000000E+00      4.67825311E-03      4.91560056E-03      9.99976975E-01
      6.46900000E-01       2      1.00000000E+00     -4.67825311E-03     -4.91560056E-03      9.99976975E-01
      6.47000000E-01       1      1.00000000E+00      4.59264950E-03      4.98806327E-03      9.99977013E-01
      6.47000000E-01       2      1.00000000E+00     -4.59264950E-03     -4.98806327E-03      9.99977013E-01
      6.47100000E-01       1      1.00000000E+00      4.50593258E-03      5.05904389E-03      9.99977051E-01
      6.47100000E-01       2      1.00000000E+00     -4.50593258E-03     -5.05904389E-03      9.99977051E-01
      6.47200000E-01       1      1.00000000E+00      4.41812790E-03      5.12852547E-03      9.99977089E-01
      6.47200000E-01       2      1.00000000E+00     -4.41812790E-03     -5.12852547E-03      9.99977089E-01
      6.47300000E-01       1      1.00000000E+00      4.32926122E-03      5.19649149E-03      9.99977127E-01
      6.47300000E-01       2      1.00000000E+00     -4.32926122E-03     -5.19649149E-03      9.99977127E-01
      6.47400000E-01       1      1.00000000E+00      4.23935857E-03      5.26292591E-03      9.99977164E-01
      6.47400000E-01       2      1.00000000E+00     -4.23935857E-03     -5.26292591E-03      9.99977164E-01
      6.47500000E-01       1      1.00000000E+00      4.14844623E-03      5.32781310E-03      9.99977202E-01
      6.47500000E-01       2      1.00000000E+00     -4.14844623E-03     -5.32781310E-03      9.99977202E-01
      6.47600000E-01       1      1.00000000E+00      4.05655068E-03      5.39113788E-03      9.99977240E-01
      6.47600000E-01       2      1.00000000E+00     -4.05655068E-03     -5.39113788E-03      9.99977240E-01
      6.47700000E-01       1      1.00000000E+00      3.96369866E-03      5.45288553E-03      9.99977277E-01
      6.47700000E-01       2      1.00000000E+00     -3.96369866E-03     -5.45288553E-03      9.99977277E-01
      6.47800000E-01       1      1.00000000E+00      3.86991710E-03      5.51304180E-03      9.99977315E-01
      6.47800000E-01       2      1.00000000E+00     -3.86991710E-03     -5.51304180E-03      9.99977315E-01
      6.47900000E-01       1      1.00000000E+00      3.77523317E-03      5.57159287E-03      9.99977352E-01
      6.47900000E-01       2      1.00000000E+00     -3.77523317E-03     -5.57159287E-03      9.99977352E-01
      6.48000000E-01       1      1.00000000E+00      3.67967420E-03      5.62852540E-03      9.99977390E-01
      6.48000000E-01       2      1.00000000E+00     -3.67967420E-03     -5.62852540E-03      9.99977390E-01
      6.48100000E-01       1      1.00000000E+00      3.58326774E-03      5.68382650E-03      9.99977427E-01
      6.48100000E-01       2      1.00000000E+00     -3.58326774E-03     -5.68382650E-03      9.99977427E-01
      6.48200000E-01       1      1.00000000E+00      3.48604154E-03      5.73748377E-03      9.99977464E-01
      6.48200000E-01       2      1.00000000E+00     -3.48604154E-03     -5.73748377E-03      9.99977464E-01
      6.48300000E-01       1      1.00000000E+00      3.38802349E-03      5.78948525E-03      9.99977501E-01
      6.48300000E-01       2      1.00000000E+00     -3.38802349E-03     -5.78948525E-03      9.99977501E-01
      6.48400000E-01       1      1.00000000E+00      3.28924168E-03      5.83981947E-03      9.99977538E-01
      6.48400000E-01       2      1.00000000E+00     -3.28924168E-03     -5.83981947E-03      9.99977538E-01
      6.48500000E-01       1      1.00000000E+00      3.18972436E-03      5.88847544E-03      9.99977576E-01
      6.48500000E-01       2      1.00000000E+00     -3.18972436E-03     -5.88847544E-03      9.99977576E-01
      6.48600000E-01       1      1.00000000E+00      3.08949992E-03      5.93544264E-03      9.99977613E-01
      6.48600000E-01       2      1.00000000E+00     -3.08949992E-03     -5.93544264E-03      9.99977613E-01
      6.48700000E-01       1      1.00000000E+00      2.98859691E-03      5.98071101E-03      9.99977649E-01
      6.48700000E-01       2      1.00000000E+00     -2.98859691E-03     -5.98071101E-03      9.99977649E-01
      6.48800000E-01       1      1.00000000E+00      2.88704400E-03      6.02427100E-03      9.99977686E-01
      6.48800000E-01       2      1.00000000E+00     -2.88704400E-03     -6.02427100E-03      9.99977686E-01
      6.48900000E-01       1      1.00000000E+00      2.78487002E-03      6.06611352E-03      9.99977723E-01
      6.48900000E-01       2      1.00000000E+00     -2.78487002E-03     -6.06611352E-03      9.99977723E-01
      6.49000000E-01       1      1.00000000E+00      2.68210389E-03      6.10622998E-03      9.99977760E-01
      6.49000000E-01       2      1.00000000E+00     -2.68210389E-03     -6.10622998E-03      9.99977760E-01
      6.49100000E-01       1      1.00000000E+00      2.57877466E-03      6.14461227E-03      9.99977797E-01
      6.49100000E-01       2      1.00000000E+00     -2.57877466E-03     -6.14461227E-03      9.99977797E-01
      6.49200000E-01       1      1.00000000E+00      2.47491149E-03      6.18125277E-03      9.99977833E-01
      6.49200000E-01       2      1.00000000E+00     -2.47491149E-03     -6.18125277E-03      9.99977833E-01
      6.49300000E-01       1      1.00000000E+00      2.37054363E-03      6.21614434E-03      9.99977870E-01
      6.49300000E-01       2      1.00000000E+00     -2.37054363E-03     -6.21614434E-03      9.99977870E-01
      6.49400000E-01       1      1.00000000E+00      2.26570042E-03      6.24928033E-03      9.99977906E-01
      6.49400000E-01       2      1.00000000E+00     -2.26570042E-03     -6.24928033E-03      9.99977906E-01
      6.49500000E-01       1      1.00000000E+00      2.16041129E-03      6.28065459E-03      9.99977943E-01
      6.49500000E-01       2      1.00000000E+00     -2.16041129E-03     -6.28065459E-03      9.99977943E-01
      6.49600000E-01       1      1.00000000E+00      2.05470573E-03      6.31026146E-03      9.99977979E-01
      6.49600000E-01       2      1.00000000E+00     -2.05470573E-03     -6.31026146E-03      9.99977979E-01
      6.49700000E-01       1      1.00000000E+00      1.94861331E-03      6.33809576E-03      9.99978015E-01
      6.49700000E-01       2      1.00000000E+00     -1.94861331E-03     -6.33809576E-03      9.99978015E-01
      6.49800000E-01       1      1.00000000E+00      1.84216364E-03      6.36415282E-03      9.99978052E-01
      6.49800000E-01       2      1.00000000E+00     -1.84216364E-03     -6.36415282E-03      9.99978052E-01
      6.49900000E-01       1      1.00000000E+00      1.73538639E-03      6.38842844E-03      9.99978088E-01
      6.49900000E-01       2      1.00000000E+00     -1.73538639E-03     -6.38842844E-03      9.99978088E-01
      6.50000000E-01       1      1.00000000E+00      1.62831126E-03      6.41091894E-03      9.99978124E-01
      6.50000000E-01       2      1.00000000E+00     -1.62831126E-03     -6.41091894E-03      9.99978124E-01
      6.50100000E-01       1      1.00000000E+00      1.52096800E-03      6.43162112E-03      9.99978160E-01
      6.50100000E-01       2      1.00000000E+00     -1.52096800E-03     -6.43162112E-03      9.99978160E-01
      6.50200000E-01       1      1.00000000E+00      1.41338638E-03      6.45053228E-03      9.99978196E-01
      6.50200000E-01       2      1.00000000E+00     -1.41338638E-03     -6.45053228E-03      9.99978196E-01
      6.50300000E-01       1      1.00000000E+00      1.30559617E-03      6.46765020E-03      9.99978232E-01
      6.50300000E-01       2      1.00000000E+00     -1.30559617E-03     -6.46765020E-03      9.99978232E-01
      6.50400000E-01       1      1.00000000E+00      1.19762716E-03      6.48297316E-03      9.99978268E-01
      6.50400000E-01       2      1.00000000E+00     -1.19762716E-03     -6.48297316E-03      9.99978268E-01
      6.50500000E-01       1      1.00000000E+00      1.08950913E-03      6.49649995E-03      9.99978304E-01
      6.50500000E-01       2      1.00000000E+00     -1.08950913E-03     -6.49649995E-03      9.99978304E-01
      6.50600000E-01       1      1.00000000E+00      9.81271881E-04      6.50822982E-03      9.99978340E-01
      6.50600000E-01       2      1.00000000E+00     -9.81271881E-04     -6.50822982E-03      9.99978340E-01
      6.50700000E-01       1      1.00000000E+00      8.72945158E-04      6.51816255E-03      9.99978376E-01
      6.50700000E-01       2      1.00000000E+00     -8.72945158E-04     -6.51816255E-03      9.99978376E-01
      6.50800000E-01       1      1.00000000E+00      7.64558706E-04      6.52629837E-03      9.99978411E-01
      6.50800000E-01       2      1.00000000E+00     -7.64558706E-04     -6.52629837E-03      9.99978411E-01
      6.50900000E-01       1      1.00000000E+00      6.56142228E-04      6.53263804E-03      9.99978447E-01
      6.50900000E-01       2      1.00000000E+00     -6.56142228E-04     -6.53263804E-03      9.99978447E-01
      6.51000000E-01       1      1.00000000E+00      5.47725391E-04      6.53718279E-03      9.99978482E-01
      6.51000000E-01       2      1.00000000E+00     -5.47725391E-04     -6.53718279E-03      9.99978482E-01
      6.51100000E-01       1      1.00000000E+00      4.39337809E-04      6.53993433E-03      9.99978518E-01
      6.51100000E-01       2      1.00000000E+00     -4.39337809E-04     -6.53993433E-03      9.99978518E-01
      6.51200000E-01       1      1.00000000E+00      3.31009042E-04      6.54089487E-03      9.99978553E-01
      6.51200000E-01       2      1.00000000E+00     -3.31009042E-04     -6.54089487E-03      9.99978553E-01
      6.51300000E-01       1      1.00000000E+00      2.22768585E-04      6.54006711E-03      9.99978589E-01
      6.51300000E-01       2      1.00000000E+00     -2.22768585E-04     -6.54006711E-03      9.99978589E-01
      6.51400000E-01       1      1.00000000E+00      1.14645858E-04      6.53745422E-03      9.99978624E-01
      6.51400000E-01       2      1.00000000E+00     -1.14645858E-04     -6.53745422E-03      9.99978624E-01
      6.51500000E-01       1      1.00000000E+00      6.67020229E-06      6.53305986E-03      9.99978659E-01
      6.51500000E-01       2      1.00000000E+00     -6.67020229E-06     -6.53305986E-03      9.99978659E-01
